Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	minHP(N)	maxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	minHP(H)	maxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
minionspawner8	491	minionspawner1		7	Minionice/hellSpawnSpawner	minionspawner8			MinionSpawner		xa	1			minion8	0	3	NU							1	1		0	0	1	14	66	86			11	15	15	15	40	40	40	100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1										MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	151	201	84	93										201	201	75	100										201	201	75	100																																																				Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
imp1	492	imp1	imp2	0	Imp1	imp1	imp	Demon	Imp		ip	1	1												4	4		8	8	1	44	68	88	imp	imp	11	15	12	9	40	40	40	25	25	25	14	14	14	12	12	12	12	12	12													impmiss21									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	10	Imp Fireball	S2	10	Imp Fire Missile	A1	10	Imp Inferno	SC	10										50	40	30	-40	-33	-25	33	33	75				33	50	90				33	66	104				5				30	30	30	5	130	150	84	200										190	190	110	200										240	240	110	200										A1	fire	100	40	80		100	80	120		100	120	160																														Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
imp2	493	imp1	imp3	1	Imp2	imp2	imp	Demon	Imp		ip	1	1												4	5		8	8	1	45	69	89	imp	imp	10	15	12	9	40	40	40	8	8	8	25	25	25	55	65	75	7	7	7													impmiss22									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	10	Imp Fireball	S2	10	Imp Fire Missile	A1	10	Imp Inferno	SC	10										50	40	30	-40	-33	-25	33	33	75				33	50	90				33	66	104				5				32	32	32	5	135	155	84	200										195	195	110	200										245	245	110	200										A1	fire	100	40	80		100	80	120		100	120	160																														Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
imp3	494	imp1	imp4	2	Imp3	imp3	imp	Demon	Imp		ip	1	1												5	6		8	8	1	46	70	90	imp	imp	10	15	12	9	40	40	40	10	10	10	40	40	40	23	23	23	35	40	45													impmiss23									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	11	Imp Fireball	S2	11	Imp Fire Missile	A1	11	Imp Inferno	SC	11										50	40	30	-40	-33	-25	33	33	75				33	50	90				33	66	104				5				33	33	33	5	140	160	84	200										200	200	110	200										250	250	110	200										A1	fire	100	40	80		100	80	120		100	120	160																														Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
imp4	495	imp1	imp5	3	Imp4	imp4	imp	Demon	Imp		ip	1	1												5	6		8	8	1	49	71	91	imp	imp	10	15	12	9	40	40	40							13	13	13	65	70	75													impmiss24									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	11	Imp Fireball	S2	11	Imp Fire Missile	A1	11	Imp Inferno	SC	11										50	40	30	-40	-33	-25	33	33	75				33	50	90				33	66	104				5				35	35	35	5	145	165	84	200										205	205	110	200										255	255	110	200										A1	fire	100	40	80		100	80	120		100	120	160																														Act 2 (N) Cast A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
imp5	496	imp1	imp6	4	Imp5	imp5	imp	Demon	Imp		ip	1	1												5	6		8	8	1	53	77	97	imp	imp	10	15	12	9	40	40	40																									impmiss25									1								1		1			1	1						1	1		Imp Teleport	S1	1	ImpBolt	S2	12	Imp Fireball	S2	12	Imp Fire Missile	A1	12	Imp Inferno	SC	12										50	40	30	-40	-33	-25	33	33	75				33	50	90				33	66	104				5				37	37	37	5	170	170	84	200										210	210	110	200										260	260	110	200										A1	fire	100	40	80		100	80	120		100	120	160																														Act 2 (N) Cast C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
catapult1	497	catapult1	catapult2	0	CatapultS	catapult1		ConstructBehemoth	Catapult	ConstructBehemoth	65	1													1	1		0	0	0	40	68	88	catapult	catapult	7	15	15	15	40	40	40	33	33	33																						catapultchargedball on									1													1																																					-40	-33	-25	50	50				1000	50	50	50	50	50	1000	50	50	100	100	100	1000									1000	1000	19	200										1250	1250	35	200										1500	1500	35	200																																																				Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C							1	0
catapult2	498	catapult1	catapult3	1	CatapultE	catapult2		ConstructBehemoth	Catapult	ConstructBehemoth	64	1													1	1		0	0	0	40	68	88	catapult	catapult	7	15	15	15	40	40	40	33	33	33																						catapultchargedball on									1													1																																					-40	-33	-25	50	50				1000	50	50	50	50	50	1000	50	50	100	100	100	1000									1000	1000	19	200										1250	1250	35	200										1500	1500	35	200																																																				Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C							1	0
catapult3	499	catapult1	catapult4	2	CatapultSiege	catapult3		ConstructBehemoth	Catapult	ConstructBehemoth	64	1													1	1		0	0	0	40	68	88	catapult	catapult	7	15	15	15	40	40	40	33	33	33																						catapultchargedball on									1													1																																					-40	-33	-25	50	50				1000	50	50	50	50	50	1000	50	50	100	100	100	1000									1000	1000	19	200										1250	1250	35	200										1500	1500	35	200																																																				Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C							1	0
catapult4	500	catapult1	catapultx	3	CatapultW	catapult4		ConstructBehemoth	Catapult	ConstructBehemoth	ua	1													1	1		0	0	0	40	68	88	catapult	catapult	7	15	15	15	40	40	40	33	33	33																						catapultchargedball on									1													1																																					-40	-33	-25	50	50				1000	50	50	50	50	50	1000	50	50	100	100	100	1000									1000	1000	19	200										1250	1250	35	200										1500	1500	35	200																																																				Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C							1	0
frozenhorror1	501	frozenhorror1	frozenhorror2	0	Frozen Horror1	frozenhorror1		ElementalBehemoth	FrozenHorror	ElementalBehemoth	f0	1													2	3		7	7	1	46	69	89	frozenhorror	frozenhorror	10	15	12	9	40	40	40	65	70	75	50	50	50	65	70	75	8	6	4																						1													1	1						1			Horror Arctic Blast	seq_horrorarcticblast	1																						50	40	30				33			33	75	33	33	25		50	90	50	33	25		66	104	75	2				48	48	48	5	340	360	101	200	131	171	210							410	410	100	200	131	171	210							460	460	100	200	131	171	210							A1	cold	66	15	30	100	75	20	40	150	80	25	50	200																													Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
frozenhorror2	502	frozenhorror1	frozenhorror3	1	Frozen Horror2	frozenhorror2		ElementalBehemoth	FrozenHorror	ElementalBehemoth	f0	1													3	3		7	7	1	48	70	90	frozenhorror	frozenhorror	10	15	12	9	40	40	40	70	75	80	50	50	50	70	75	80	8	6	4																						1													1	1						1	1		Horror Arctic Blast	seq_horrorarcticblast	1																						50	40	30				33			33	75	33	33	25		50	90	50	33	25		66	104	75	2				49	49	49	5	350	370	101	205	132	172	210							420	420	100	205	132	172	210							470	470	100	205	132	172	210							A1	cold	66	15	30	100	75	20	40	150	80	25	50	200																													Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
frozenhorror3	503	frozenhorror1	frozenhorror4	2	Frozen Horror3	frozenhorror3		ElementalBehemoth	FrozenHorror	ElementalBehemoth	f0	1													3	4		8	8	1	50	71	91	frozenhorror	frozenhorror	10	15	12	9	40	40	40	75	75	80	50	50	50	75	75	80	8	6	4																						1													1	1						1	1		Horror Arctic Blast	seq_horrorarcticblast	1																						50	40	30				33			33	75	33	33	25		50	90	50	33	25		66	104	75	2				50	50	50	5	360	380	101	210	133	173	210							430	430	100	210	133	173	210							480	480	100	210	133	173	210							A1	cold	66	15	30	100	75	20	40	150	80	25	50	200																													Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ C	Act 5 (H) Unique C								0
frozenhorror4	504	frozenhorror1	frozenhorror5	3	Frozen Horror4	frozenhorror4		ElementalBehemoth	FrozenHorror	ElementalBehemoth	f0	1													4	4		8	8	1	51	72	92	frozenhorror	frozenhorror	10	15	12	9	40	40	40	80	80	85	50	50	50	80	80	85	8	6	4																						1													1	1						1	1		Horror Arctic Blast	seq_horrorarcticblast	1																						50	40	30				33			33	75	33	33	25		50	90	50	33	25		66	104	75	2				50	50	50	5	370	390	101	215	134	174	210							440	440	100	215	134	174	210							490	490	100	215	134	174	210							A1	cold	66	15	30	100	75	20	40	150	80	25	50	200																													Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ C	Act 5 (H) Unique C								0
frozenhorror5	505	frozenhorror1		4	Frozen Horror5	frozenhorror5		ElementalBehemoth	FrozenHorror	ElementalBehemoth	f0	1													4	5		9	9	1	53	77	97	frozenhorror	frozenhorror	10	15	12	9	40	40	40	90	90	90	50	50	50	90	90	90	8	6	4																						1													1	1						1	1		Horror Arctic Blast	seq_horrorarcticblast	1																						50	40	30				33			33	75	33	33	25		50	90	50	33	25		66	104	75	2				50	50	50	5	400	400	101	220	135	175	210							450	450	100	220	135	175	210							500	500	100	300	135	175	210							A1	cold	66	15	30	100	75	20	40	150	80	25	50	200																													Act 2 (N) H2H C	Act 2 (N) Champ C	Act 2 (N) Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
bloodlord1	506	bloodlord1	bloodlord2	0	Blood Lord1	bloodlord1	Bloodlord	bloodlord	BloodLord	BeastHuman	L3	1													2	3		10	10	1	46	69	90	bloodlord	bloodlord	10	15	12	9	45	45	45	90	90	90	90	90	90	50	55	60	8	6	4																						1	1												1	1									BloodLordFrenzy	A2	4																						50	40	30	-40	-30	-30	50	25	50	25	25		50	33	75	50	50		75	75	99	66	66		3				50	50	50	5	340	360	126	200	137	167	240	127	167	240				410	410	130	200	137	167	240	127	167	240				460	460	130	200	137	167	240	127	167	240																																														Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
bloodlord2	507	bloodlord1	bloodlord3	1	Blood Lord2	bloodlord2	Bloodlord	bloodlord	BloodLord	BeastHuman	L3	1													3	3		10	10	1	47	70	90	bloodlord	bloodlord	10	15	12	9	45	45	45	90	90	90	90	90	90	60	65	65	8	6	4																						1	1												1	1									BloodLordFrenzy	A2	4																						50	40	30	-40	-30	-20	50	25	50	25	25		50	33	75	50	50		75	75	99	66	66		3				50	50	50	5	350	370	126	210	139	169	240	129	169	240				420	420	130	210	139	169	240	129	169	240				470	470	130	210	139	169	240	129	169	240				A1	ltng					33	60	90		33	60	90																														Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
bloodlord3	508	bloodlord1	bloodlord4	2	Blood Lord3	bloodlord3	Bloodlord	bloodlord	BloodLord	BeastHuman	L3	1													3	4		11	11	1	49	71	91	bloodlord	bloodlord	10	15	12	9	45	45	45	90	90	90	90	90	90	70	70	70	8	6	4																						1	1												1	1									BloodLordFrenzy	A2	5																						50	40	30	-30	-20	-10	50	25	50	25	25		50	33	75	50	50		75	75	99	66	66		3				50	50	50	5	360	380	126	220	141	173	240	131	173	240				430	430	130	220	141	173	240	131	173	240				480	480	130	220	141	173	240	131	173	240				A1	stam					33	66	99		33	66	99																														Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
bloodlord4	509	bloodlord1	bloodlord5	3	Blood Lord4	bloodlord4	Bloodlord	bloodlord	BloodLord	BeastHuman	L3	1													4	4		11	11	1	51	72	92	bloodlord	bloodlord	10	15	12	9	45	45	45	90	90	90	90	90	90	75	75	75	8	6	4																						1	1												1	1									BloodLordFrenzy	A2	5																						50	40	30	-20	-10	-5	50	25	50	25	25		50	33	75	50	50		75	75	99	66	66		3				50	50	50	5	370	390	126	230	143	176	240	133	176	240				440	440	130	230	143	176	240	133	176	240				490	490	130	230	143	176	240	133	176	240				A1	cold					33	30	60	125	33	30	60	175																													Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
bloodlord5	510	bloodlord1	bloodlord6	5	Blood Lord5	bloodlord5	Bloodlord	bloodlord	BloodLord	BeastHuman	L3	1													4	5		12	12	1	59	78	98	bloodlord	bloodlord	10	15	12	9	45	45	45	90	90	90	90	90	90	80	80	80	8	6	4																						1	1										1		1	1									BloodLordFrenzy	A2	1																						50	40	30	0	0	0							50	33	75	50	50		75	75	99	66	66		3				20	50	50	5	240	280	126	250	100	115	240	112	123	240				450	450	130	250	145	179	240	135	179	240				500	500	130	300	145	179	240	135	179	240				A1	fire					33	70	80		33	70	80																														Act 4 H2H B	Act 4 H2H B	Act 4 H2H B		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
larzuk	511	larzuk		0	Larzuk	larzuk			Npc		XR	1													1	1		3	3	0				mednpc	mednpc		15	15	15	40	40	40																																	1	1	1	1	1	1	1									1																																																									2																																																																																																											0
drehya	512	drehya		0	Drehya	drehya			Npc		XS	1													1	1		3	3	0				mednpc	mednpc		15	15	15	40	40	40																																	1	1	1	1	1	1	1									1																																																									2																																																																																																											0
malah	513	malah		0	Malah	malah			Npc		XT	1													1	1		1	1	0				mednpc	mednpc		15	15	15	40	40	40																																	1	1	1	1	1	1	1									1																																																									2																																																																																																											0
nihlathak	514	nihlathak		0	Nihlathak Town	nihlathak			Npc		0J	1													1	1		2	2	0				mednpc	mednpc		15	15	15	40	40	40																																	1	1	1	1	1	1	1									1																																																									2																																																																																																											0
qual-kehk	515	qual-kehk		0	Qual-Kehk	qual-kehk			Npc		XV	1													1	1		3	3	0				mednpc	mednpc		15	15	15	40	40	40																																	1	1	1	1	1		1									1																																																									2																																																																																																											0
catapultspotter1	516	catapultspotter1	catapultspotter2	0	Catapult Spotter S	catapultspotter1			CatapultSpotter		k9	1													1	1		0	0	0							15	15	15	40	40	40	25	25	25	25	25	25	50	50	50	5	5	5	10	10	10																			1					1													1					Catapult Charged Ball	A1	1	Catapult Spike Ball	A1	1	CatapultBlizzard	A1	1	CatapultPlague	A1	1	CatapultMeteor	A1	1																																		2																																																																																																											0
catapultspotter2	517	catapultspotter1	catapultspotter3	1	Catapult Spotter E	catapultspotter2			CatapultSpotter		k9	1													1	1		0	0	0							15	15	15	40	40	40	25	25	25	25	25	25	50	50	50	5	5	5	10	10	10																			1					1													1					Catapult Charged Ball	A1	1	Catapult Spike Ball	A1	1	CatapultBlizzard	A1	1	CatapultPlague	A1	1	CatapultMeteor	A1	1																																		2																																																																																																											0
catapultspotter3	518	catapultspotter1	catapultspotter4	2	Catapult Spotter Siege	catapultspotter3			CatapultSpotter		k9	1													1	1		0	0	0							15	15	15	40	40	40	25	25	25	25	25	25	50	50	50	5	5	5	10	10	10																			1					1													1					Catapult Charged Ball	A1	1	Catapult Spike Ball	A1	1	CatapultBlizzard	A1	1	CatapultPlague	A1	1	CatapultMeteor	A1	1																																		2																																																																																																											0
catapultspotter4	519	catapultspotter1		3	Catapult Spotter W	catapultspotter4			CatapultSpotter		k9	1													1	1		0	0	0							15	15	15	40	40	40	25	25	25	25	25	25	50	50	50	5	5	5	10	10	10																			1					1													1					Catapult Charged Ball	A1	1	Catapult Spike Ball	A1	1	CatapultBlizzard	A1	1	CatapultPlague	A1	1	CatapultMeteor	A1	1																																		2																																																																																																											0
cain6	520	cain6		0	DeckardCain	cain6			Npc		DC	1													1	1		2	2	0				mednpc	mednpc		15	15	15	40	40	40																																	1		1	1	1		1									1																																																									2																																																																																																											0
tyrael3	521	tyrael3		0	tyrael	tyrael3			NpcStationary		TY	1													1	1		0	0	0				mednpc	mednpc		15	15	15	40	40	40																																	1		1	1	1		1									1																																																									2																																																																																																											0
act5barb1	522	act5barb1		0	Act 5 Combatant	act5barb1			NpcBarb		0A	1													1	1		5	14	0	24	55	73	act2hire	act2hire	11	15	15	15	40	40	40	15	15	15	85	85	85	15	15	15																								1	1	1				1					1			1	1			1																														100	100	100	-50	-50	-50						70						70						70	2				50	50	50	5	571	761	251		32	57	252							80	80	120		32	57	252							80	80	120		32	57	252																																																																			0
act5barb2	523	act5barb2		0	Act 5 Combatant	act5barb2			NpcBarb		0A	1													1	1		5	14	0	30	55	73	act2hire	act2hire	11	15	15	15	40	40	40	15	15	15	85	85	85	15	15	15																								1	1	1				1					1			1	1			1																														100	100	100	-50	-50	-50						70						70						70	2				50	50	50	5	226	355	212		90	122	251							80	80	120		90	122	251							80	80	120		90	122	251																																																																			0
barricadewall1	524	barricadewall1	barricadewall2	0	Barricade Wall Right	barricadewall1		Construct	Idle	Construct	A6	1													1	1		0	0	0	40	68	88	gargoyletrap	gargoyletrap	2	15	15	15	40	40	40																																		1													1				1																																	-40	-33	-25	50	25			50	1000	75	33			50	1000	75	50			50	1000	0								1000	1000	126											1500	1500	35											2000	2000	35																																																																							0
barricadewall2	525	barricadewall1		1	Barricade Wall Left	barricadewall2		Construct	Idle	Construct	AK	1													1	1		0	0	0	40	68	88	gargoyletrap	gargoyletrap	2	15	15	15	40	40	40																																		1													1				1																																	-40	-33	-25	50	25			50	1000	75	33			50	1000	75	50			50	1000	0								1000	1000	126											1500	1500	35											2000	2000	35																																																																							0
nihlathakboss	526	nihlathakboss	nilfalse	0	Nihlathak	nihlathakboss	nihlathakboss	Human	Nihlathak	Human	XU	1			minion8	0	3	NU	nilfalse		1	1			2	2		8	8	0	55	78	99	nihlathak	nihlathak	14	12	9	6	40	40	40	50	50	50	20	20	20	99	99	99	75	75	75	6	6	6																				1			1							1		1										Imp Teleport	A2	1	Overseer Whip	A2	20	NihlathakCorpseExplosion	A1	9	StormCloud	A1	20	MinionSpawner	A1	1																50		30	30	30	30	65	20	50	50	50	66	84	33	75	75	75	75	0			1	33	40	50	5	2500	2500	126	5000										3000	3000	110	5000										3000	3000	110	5000																																																				Nihlathak Item	Nihlathak Item	Nihlathak Item		Nihlathak Item (N)	Nihlathak Item (N)	Nihlathak Item (N)		Nihlathak Item (H)	Nihlathak Item (H)	Nihlathak Item (H)								0
drehyaiced	527	drehyaiced		0	Drehya	drehyaiced			NpcOutOfTown		XS	1													1	1		2	2	0				mednpc	mednpc		15	15	15	40	40	40																																	1		1	1	1											1																																																									2																																																																																																											0
evilhut	528	evilhut	trollpost	0	Evil hut	evilhut		Construct	GenericSpawner	Construct	2T	1			imp3	2	5	NU							1	1	40	0	0	0	40	70	90	evilhut	evilhut	10	15	15	15	40	40	40	80	80	80	0	0	0	15	10	5																									1													1	1									Nest	seq_genericspawner	1																									-40	-33	-25	25	50	75	75	75	1000	25	50	90	90	90	1000	25	50	100	100	100	1000	0								1000	1000	126	300										2000	2000	50	300										3000	3000	50	300																																																																					1	0
